,level_0,Unnamed: 0,index,item_id,DataValue,prompt,Llama2_7B_iscorr,target,Llama2_7B_res,res,summand1,summand2,digit1,digit2,total_digits,varaint,qno,bin5,bin3,source,full_question,full_question_test,res_finetuned
3463,3463,3463,6463,instance_6_14_66,"['Please work out the total of 70793 and 668917884.', 668988677]",Please work out the total of 70793 and 668917884.,0,668988677,"Please work out the total of 70793 and 668917884.

Answer:
The total of 70793 and 668917884 is 736706772.",-1,70793,668917884,5,9,14,6,66,5,3,,,Please work out the total of 70793 and 668917884. ,669089677. 669094751. 669095227. 669095702. 669096178. 669096653. 66909712
3464,3464,3464,6464,instance_6_14_67,"['Please work out the total of 5778 and 3177698381.', 3177704159]",Please work out the total of 5778 and 3177698381.,0,3177704159,"Please work out the total of 5778 and 3177698381.

Answer:
The total of 5778 and 3177698381 is 3755475819.",-1,5778,3177698381,4,10,14,6,67,5,3,,,Please work out the total of 5778 and 3177698381. ,3177704159. 3177704159. 3177704159. 3177704159. 3177704159. 3177704159. 31
3465,3465,3465,6465,instance_6_14_68,"['Please work out the total of 2730713 and 6001931.', 8732644]",Please work out the total of 2730713 and 6001931.,0,8732644,"Please work out the total of 2730713 and 6001931.

Answer:
The total of 2730713 and 6001931 is 3330804.",-1,2730713,6001931,7,7,14,6,68,5,3,,,Please work out the total of 2730713 and 6001931. ,8732644. 8732644. 8732644. 8732644. 8732644. 8732644. 8732644. 8732644. 87
3466,3466,3466,6466,instance_6_14_69,"['Please work out the total of 5526082 and 1804471.', 7330553]",Please work out the total of 5526082 and 1804471.,1,7330553,"Please work out the total of 5526082 and 1804471.

Answer:
The total of 5526082 and 1804471 is 7330553.",95,5526082,1804471,7,7,14,6,69,5,3,,,Please work out the total of 5526082 and 1804471. ,7330553. 7330553. 7330553. 7330553. 7330553. 7330553. 7330553. 7330553. 73
3467,3467,3467,6467,instance_6_14_7,"['Please work out the total of 7692 and 1260597345.', 1260605037]",Please work out the total of 7692 and 1260597345.,0,1260605037,"Please work out the total of 7692 and 1260597345.

Answer:
The total of 7692 and 1260597345 is 1337266099.",-1,7692,1260597345,4,10,14,6,7,5,3,,,Please work out the total of 7692 and 1260597345. ,1260605037. 1260605037. 1260605037. 1260605037. 1260605037. 1260605037. 12
3468,3468,3468,6468,instance_6_14_70,"['Please work out the total of 2216680828 and 4156.', 2216684984]",Please work out the total of 2216680828 and 4156.,0,2216684984,"Please work out the total of 2216680828 and 4156.

Answer:
The total of 2216680828 and 4156 is 2216722184.",-1,2216680828,4156,10,4,14,6,70,5,3,,,Please work out the total of 2216680828 and 4156. ,2216722384. 2216726540. 2216726766. 2216727092. 2216727318. 2216727544. 22
3469,3469,3469,6469,instance_6_14_71,"['Please work out the total of 1869606 and 1965531.', 3835137]",Please work out the total of 1869606 and 1965531.,1,3835137,"Please work out the total of 1869606 and 1965531.

Answer:
The total of 1869606 and 1965531 is 3835137.",95,1869606,1965531,7,7,14,6,71,5,3,,,Please work out the total of 1869606 and 1965531. ,3835137. 3835137. 3835137. 3835137. 3835137. 3835137. 3835137. 3835137. 38
3470,3470,3470,6470,instance_6_14_72,"['Please work out the total of 478 and 95529854200.', 95529854678]",Please work out the total of 478 and 95529854200.,0,95529854678,"Please work out the total of 478 and 95529854200.

Answer:
The total of 478 and 95529854200 is 95529901978.",-1,478,95529854200,3,11,14,6,72,5,3,,,Please work out the total of 478 and 95529854200. ,955298546780. 955298546830. 955298546880. 955298546930. 955298546980. 9552
3471,3471,3471,6471,instance_6_14_73,"['Please work out the total of 475 and 26139983805.', 26139984280]",Please work out the total of 475 and 26139983805.,0,26139984280,"Please work out the total of 475 and 26139983805.

Answer:
The total of 475 and 26139983805 is 26177731185.",-1,475,26139983805,3,11,14,6,73,5,3,,,Please work out the total of 475 and 26139983805. ,26139984270. 26139984315. 26139984350. 26139984385. 26139984420. 261399844
3472,3472,3472,6472,instance_6_14_74,"['Please work out the total of 92107834410 and 314.', 92107834724]",Please work out the total of 92107834410 and 314.,0,92107834724,"Please work out the total of 92107834410 and 314.

Answer: 92107834410 + 314 = 92107865554.",-1,92107834410,314,11,3,14,6,74,5,3,,,Please work out the total of 92107834410 and 314. ,92107834724. 92107834755. 92107834755. 92107834755. 92107834755. 921078347
3473,3473,3473,6473,instance_6_14_75,"['Please work out the total of 625758349697 and 68.', 625758349765]",Please work out the total of 625758349697 and 68.,0,625758349765,"Please work out the total of 625758349697 and 68.

Answer: 625758349697 + 68 = 625764217787

Explanation:

625758349697 = 2^30 + 2",-1,625758349697,68,12,2,14,6,75,5,3,,,Please work out the total of 625758349697 and 68. ,6257583497045. 6257583497113. 6257583497176. 6257583497247. 6257583497314.
3474,3474,3474,6474,instance_6_14_76,"['Please work out the total of 8893153 and 3550567.', 12443720]",Please work out the total of 8893153 and 3550567.,1,12443720,"Please work out the total of 8893153 and 3550567.

Answer:
The total of 8893153 and 3550567 is 12443720.",95,8893153,3550567,7,7,14,6,76,5,3,,,Please work out the total of 8893153 and 3550567. ,12443720. 12443720. 12443720. 12443720. 12443720. 12443720. 12443720. 1244
3475,3475,3475,6475,instance_6_14_77,"['Please work out the total of 43187 and 307021744.', 307064931]",Please work out the total of 43187 and 307021744.,0,307064931,"Please work out the total of 43187 and 307021744.

Answer:
The total of 43187 and 307021744 is 307454211.",-1,43187,307021744,5,9,14,6,77,5,3,,,Please work out the total of 43187 and 307021744. ,307064931. 307064931. 307064931. 307064931. 307064931. 307064931. 30706493
3476,3476,3476,6476,instance_6_14_78,"['Please work out the total of 1 and 8211119758942.', 8211119758943]",Please work out the total of 1 and 8211119758942.,0,8211119758943,"Please work out the total of 1 and 8211119758942.

Answer: The total of 1 and 8211119758942 is 82111206477362.",-1,1,8211119758942,1,13,14,6,78,5,3,,,Please work out the total of 1 and 8211119758942. ,8211119758943. 8211119758944. 8211119758945. 8211119758946. 8211119758947.
3477,3477,3477,6477,instance_6_14_79,"['Please work out the total of 10 and 758276525891.', 758276525901]",Please work out the total of 10 and 758276525891.,0,758276525901,"Please work out the total of 10 and 758276525891.

Answer:
The total of 10 and 758276525891 is 759376535891.",-1,10,758276525891,2,12,14,6,79,5,3,,,Please work out the total of 10 and 758276525891. ,7582765258921. 7582765258932. 7582765258943. 7582765258954. 7582765258965.
3478,3478,3478,6478,instance_6_14_8,"['Please work out the total of 8723 and 4976679115.', 4976687838]",Please work out the total of 8723 and 4976679115.,0,4976687838,"Please work out the total of 8723 and 4976679115.

Answer:
The total of 8723 and 4976679115 is 5858900286.",-1,8723,4976679115,4,10,14,6,8,5,3,,,Please work out the total of 8723 and 4976679115. ,4976687838. 4976688713. 4976689598. 4976690483. 4976691368. 4976692253. 49
3479,3479,3479,6479,instance_6_14_80,"['Please work out the total of 490 and 12231457307.', 12231457797]",Please work out the total of 490 and 12231457307.,0,12231457797,"Please work out the total of 490 and 12231457307.

Answer:
The total of 490 and 12231457307 is 12724458007.",-1,490,12231457307,3,11,14,6,80,5,3,,,Please work out the total of 490 and 12231457307. ,12231457797. 12231458294. 12231458791. 12231459298. 12231459795. 122314602
3480,3480,3480,6480,instance_6_14_81,"['Please work out the total of 8 and 1038118987532.', 1038118987540]",Please work out the total of 8 and 1038118987532.,0,1038118987540,"Please work out the total of 8 and 1038118987532.

Answer:
The total of 8 and 1038118987532 is 10401200000000.",-1,8,1038118987532,1,13,14,6,81,5,3,,,Please work out the total of 8 and 1038118987532. ,1038118987539. 1038118987546. 1038118987553. 1038118987560. 1038118987567.
3481,3481,3481,6481,instance_6_14_82,"['Please work out the total of 2984575 and 6384145.', 9368720]",Please work out the total of 2984575 and 6384145.,0,9368720,"Please work out the total of 2984575 and 6384145.

Answer:
The total of 2984575 and 6384145 is 36226890.",-1,2984575,6384145,7,7,14,6,82,5,3,,,Please work out the total of 2984575 and 6384145. ,9368620. 9368620. 9368620. 9368620. 9368620. 9368620. 9368620. 9368620. 93
3482,3482,3482,6482,instance_6_14_83,"['Please work out the total of 852 and 46715842518.', 46715843370]",Please work out the total of 852 and 46715842518.,0,46715843370,"Please work out the total of 852 and 46715842518.

Answer:
The total of 852 and 46715842518 is 47587064779.",-1,852,46715842518,3,11,14,6,83,5,3,,,Please work out the total of 852 and 46715842518. ,46715843364. 46715843449. 46715843534. 46715843619. 46715843704. 467158437
3483,3483,3483,6483,instance_6_14_84,"['Please work out the total of 4187 and 8608470107.', 8608474294]",Please work out the total of 4187 and 8608470107.,0,8608474294,"Please work out the total of 4187 and 8608470107.

Answer:
The total of 4187 and 8608470107 is 8612677177.",-1,4187,8608470107,4,10,14,6,84,5,3,,,Please work out the total of 4187 and 8608470107. ,8608512924. 8608516101. 8608516101. 8608516101. 8608516101. 8608516101. 86
3484,3484,3484,6484,instance_6_14_85,"['Please work out the total of 10269491 and 168950.', 10438441]",Please work out the total of 10269491 and 168950.,1,10438441,"Please work out the total of 10269491 and 168950.

Answer:

The total of 10269491 and 168950 is 10438441.",96,10269491,168950,8,6,14,6,85,5,3,,,Please work out the total of 10269491 and 168950. ,10438441. 10438441. 10438441. 10438441. 10438441. 10438441. 10438441. 1043
3485,3485,3485,6485,instance_6_14_86,"['Please work out the total of 39 and 543743594760.', 543743594799]",Please work out the total of 39 and 543743594760.,0,543743594799,"Please work out the total of 39 and 543743594760.

Answer:
The total of 39 and 543743594760 is 543787941660.",-1,39,543743594760,2,12,14,6,86,5,3,,,Please work out the total of 39 and 543743594760. ,5437435947631. 5437435947662. 5437435947693. 5437435947724. 5437435947755.
3486,3486,3486,6486,instance_6_14_87,"['Please work out the total of 4274107297180 and 9.', 4274107297189]",Please work out the total of 4274107297180 and 9.,0,4274107297189,"Please work out the total of 4274107297180 and 9.

Answer: 4274107297180 = 4274107297180 + 9 = 4274107297209

So the total of 427410",-1,4274107297180,9,13,1,14,6,87,5,3,,,Please work out the total of 4274107297180 and 9. ,4274107297189. 4274107297198. 4274107297206. 4274107297214. 4274107297222.
3487,3487,3487,6487,instance_6_14_88,"['Please work out the total of 887968 and 70405278.', 71293246]",Please work out the total of 887968 and 70405278.,0,71293246,"Please work out the total of 887968 and 70405278.

Answer:
The total of 887968 and 70405278 is 79282066.",-1,887968,70405278,6,8,14,6,88,5,3,,,Please work out the total of 887968 and 70405278. ,71293266. 71381034. 71470892. 71560750. 71650608. 71740466. 71830324. 7192
3488,3488,3488,6488,instance_6_14_89,"['Please work out the total of 164103765 and 85851.', 164189616]",Please work out the total of 164103765 and 85851.,0,164189616,"Please work out the total of 164103765 and 85851.

Answer:
The total of 164103765 and 85851 is 164962516.",-1,164103765,85851,9,5,14,6,89,5,3,,,Please work out the total of 164103765 and 85851. ,164112346. 85851 164120997. 85851 164120997. 85851 164120997. 85851 164120
3489,3489,3489,6489,instance_6_14_9,"['Please work out the total of 9444003502966 and 6.', 9444003502972]",Please work out the total of 9444003502966 and 6.,1,9444003502972,"Please work out the total of 9444003502966 and 6.

Answer: 9444003502966 + 6 = 9444003502972

So the answer is 9444003502972.",79,9444003502966,6,13,1,14,6,9,5,3,,,Please work out the total of 9444003502966 and 6. ,9444003502972. 9444003502978. 9444003502984. 9444003502990. 9444003503006.
3490,3490,3490,6490,instance_6_14_90,"['Please work out the total of 962152 and 51323749.', 52285901]",Please work out the total of 962152 and 51323749.,0,52285901,"Please work out the total of 962152 and 51323749.

Answer:
The total of 962152 and 51323749 is 50945961.",-1,962152,51323749,6,8,14,6,90,5,3,,,Please work out the total of 962152 and 51323749. ,52285873. 52304197. 52304470. 52304743. 52304916. 52305189. 52305462. 5230
3491,3491,3491,6491,instance_6_14_91,"['Please work out the total of 6 and 3023045121329.', 3023045121335]",Please work out the total of 6 and 3023045121329.,0,3023045121335,"Please work out the total of 6 and 3023045121329.

Answer: The total of 6 and 3023045121329 is 30230451819027.",-1,6,3023045121329,1,13,14,6,91,5,3,,,Please work out the total of 6 and 3023045121329. ,3023045121335. 3023045121341. 3023045121347. 3023045121353. 3023045121359.
3492,3492,3492,6492,instance_6_14_92,"['Please work out the total of 2619401874 and 5505.', 2619407379]",Please work out the total of 2619401874 and 5505.,0,2619407379,"Please work out the total of 2619401874 and 5505.

Answer: The total of 2619401874 and 5505 is 2624952089.",-1,2619401874,5505,10,4,14,6,92,5,3,,,Please work out the total of 2619401874 and 5505. ,2619402424. 5510. 2619402474. 5515. 2619402524. 5520. 2619402574. 5525. 26
3493,3493,3493,6493,instance_6_14_93,"['Please work out the total of 3613672994969 and 4.', 3613672994973]",Please work out the total of 3613672994969 and 4.,0,3613672994973,"Please work out the total of 3613672994969 and 4.

Answer: 3613672994969 + 4 = 36136730000000.",-1,3613672994969,4,13,1,14,6,93,5,3,,,Please work out the total of 3613672994969 and 4. ,3613672994973. 3613672994977. 3613672994981. 3613672994985. 3613672994989.
3494,3494,3494,6494,instance_6_14_94,"['Please work out the total of 54737906431 and 402.', 54737906833]",Please work out the total of 54737906431 and 402.,0,54737906833,"Please work out the total of 54737906431 and 402.

Answer:
The total of 54737906431 and 402 is 54738308433.",-1,54737906431,402,11,3,14,6,94,5,3,,,Please work out the total of 54737906431 and 402. ,547379068334. 547379068736. 547379068770. 547379068806. 547379068842. 5473
3495,3495,3495,6495,instance_6_14_95,"['Please work out the total of 119 and 33871502149.', 33871502268]",Please work out the total of 119 and 33871502149.,0,33871502268,"Please work out the total of 119 and 33871502149.

Answer:
The total of 119 and 33871502149 is 34992613349.",-1,119,33871502149,3,11,14,6,95,5,3,,,Please work out the total of 119 and 33871502149. ,33871502268. 33871502387. 33871502404. 33871502421. 33871502438. 338715024
3496,3496,3496,6496,instance_6_14_96,"['Please work out the total of 446160317 and 52746.', 446213063]",Please work out the total of 446160317 and 52746.,0,446213063,"Please work out the total of 446160317 and 52746.

Answer:
The total of 446160317 and 52746 is 446687053.",-1,446160317,52746,9,5,14,6,96,5,3,,,Please work out the total of 446160317 and 52746. ,446213093. 446217369. 446217434. 446217500. 446217566. 446217632. 44621770
3497,3497,3497,6497,instance_6_14_97,"['Please work out the total of 976958612 and 36616.', 976995228]",Please work out the total of 976958612 and 36616.,0,976995228,"Please work out the total of 976958612 and 36616.

Answer:
The total of 976958612 and 36616 is 977324778.",-1,976958612,36616,9,5,14,6,97,5,3,,,Please work out the total of 976958612 and 36616. ,976962273. 976962639. 976962676. 976962713. 976962750. 976962787. 97696282
3498,3498,3498,6498,instance_6_14_98,"['Please work out the total of 17 and 641466953395.', 641466953412]",Please work out the total of 17 and 641466953395.,0,641466953412,"Please work out the total of 17 and 641466953395.

Answer:
The total of 17 and 641466953395 is 641468710090.",-1,17,641466953395,2,12,14,6,98,5,3,,,Please work out the total of 17 and 641466953395. ,641466953502. 641466953519. 641466953534. 641466953559. 641466953574. 6414
3499,3499,3499,6499,instance_6_14_99,"['Please work out the total of 5949018 and 8497925.', 14446943]",Please work out the total of 5949018 and 8497925.,0,14446943,"Please work out the total of 5949018 and 8497925.

Answer:
The total of 5949018 and 8497925 is 14447043.",-1,5949018,8497925,7,7,14,6,99,5,3,,,Please work out the total of 5949018 and 8497925. ,14446943. 14446943. 14446943. 14446943. 14446943. 14446943. 14446943. 1444
3500,3500,3500,6500,instance_6_5_1,"['Please work out the total of 97 and 464.', 561]",Please work out the total of 97 and 464.,1,561,"Please work out the total of 97 and 464.

Answer: 561

So, the total of 97 and 464 is 561.",50,97,464,2,3,5,6,1,1,1,,,Please work out the total of 97 and 464. ,561. 561 562 563 564 565 566 567 568 569 570 571 572 573 574 575 576 577 578 579 58
3501,3501,3501,6501,instance_6_5_10,"['Please work out the total of 76 and 688.', 764]",Please work out the total of 76 and 688.,1,764,"Please work out the total of 76 and 688.

Answer: 76 + 688 = 764.",61,76,688,2,3,5,6,10,1,1,,,Please work out the total of 76 and 688. ,764. 688 and 764 together are 1452. 1452 and 764 together are 2216. 2216 and 764 together are 2979. 2979 and 764 together are 3743. 3743 and 7
3502,3502,3502,6502,instance_6_5_100,"['Please work out the total of 730 and 89.', 819]",Please work out the total of 730 and 89.,1,819,"Please work out the total of 730 and 89.

Answer: The total of 730 and 89 is 819.",77,730,89,3,2,5,6,100,1,1,,,Please work out the total of 730 and 89. ,819. 819. 819. 819. 819. 819. 819. 819. 819. 819. 819. 819. 819. 819. 819. 819. 819
3503,3503,3503,6503,instance_6_5_11,"['Please work out the total of 6 and 9512.', 9518]",Please work out the total of 6 and 9512.,1,9518,"Please work out the total of 6 and 9512.

Answer: 6 + 9512 = 9518.",61,6,9512,1,4,5,6,11,1,1,,,Please work out the total of 6 and 9512. ,9518. 9518. 9518. 9518. 9518. 9518. 9518. 9518. 9518. 9518. 9518. 9518. 9518. 9518.
3504,3504,3504,6504,instance_6_5_12,"['Please work out the total of 9 and 3398.', 3407]",Please work out the total of 9 and 3398.,1,3407,"Please work out the total of 9 and 3398.

Answer: 3407

Explanation:

9 + 3398 = 3407",50,9,3398,1,4,5,6,12,1,1,,,Please work out the total of 9 and 3398. ,3407. 3407. 3407. 3407. 3407. 3407. 3407. 3407. 3407. 3407. 3407. 3407. 3407. 3407.
3505,3505,3505,6505,instance_6_5_13,"['Please work out the total of 1 and 9766.', 9767]",Please work out the total of 1 and 9766.,1,9767,"Please work out the total of 1 and 9766.

Answer: 9767

Explanation:

1 + 9766 = 9767",50,1,9766,1,4,5,6,13,1,1,,,Please work out the total of 1 and 9766. ,9767. 9768. 9769. 9770. 9771. 9772. 9773. 9774. 9775. 9776. 9777. 9778. 9779. 9780.
3506,3506,3506,6506,instance_6_5_14,"['Please work out the total of 7746 and 7.', 7753]",Please work out the total of 7746 and 7.,1,7753,"Please work out the total of 7746 and 7.

Answer: 7746 + 7 = 7753.",61,7746,7,4,1,5,6,14,1,1,,,Please work out the total of 7746 and 7. ,7753. 7760. 7767. 7774. 7781. 7788. 7795. 7802. 7809. 7816. 7823. 7830. 7837. 7844.
3507,3507,3507,6507,instance_6_5_15,"['Please work out the total of 91 and 136.', 227]",Please work out the total of 91 and 136.,1,227,"Please work out the total of 91 and 136.

Answer: 227

So, the total of 91 and 136 is 227.",50,91,136,2,3,5,6,15,1,1,,,Please work out the total of 91 and 136. ,227. 227 136 91 136 91 136 91 136 91 136 91 136 91 136 91 136 91 136 91 136 91 136 
3508,3508,3508,6508,instance_6_5_16,"['Please work out the total of 1079 and 8.', 1087]",Please work out the total of 1079 and 8.,1,1087,"Please work out the total of 1079 and 8.

Answer: 1087

Explanation:

1079 + 8 = 1087",50,1079,8,4,1,5,6,16,1,1,,,Please work out the total of 1079 and 8. ,1087. 1095. 1103. 1111. 1119. 1127. 1135. 1143. 1151. 1159. 1167. 1175. 1183. 1191.
3509,3509,3509,6509,instance_6_5_17,"['Please work out the total of 7973 and 3.', 7976]",Please work out the total of 7973 and 3.,1,7976,"Please work out the total of 7973 and 3.

Answer: 7976",50,7973,3,4,1,5,6,17,1,1,,,Please work out the total of 7973 and 3. ,7976. 7979. 7982. 7985. 7988. 7991. 7994. 7997. 8000. 8003. 8006. 8009. 8012. 8015.
3510,3510,3510,6510,instance_6_5_18,"['Please work out the total of 43 and 407.', 450]",Please work out the total of 43 and 407.,1,450,"Please work out the total of 43 and 407.

Answer: 43 + 407 = 450.",61,43,407,2,3,5,6,18,1,1,,,Please work out the total of 43 and 407. ,450. 450. 450. 450. 450. 450. 450. 450. 450. 450. 450. 450. 450. 450. 450. 450. 450
3511,3511,3511,6511,instance_6_5_19,"['Please work out the total of 667 and 63.', 730]",Please work out the total of 667 and 63.,1,730,"Please work out the total of 667 and 63.

Answer: 667 + 63 = 730

So, the total number of points is 730.",61,667,63,3,2,5,6,19,1,1,,,Please work out the total of 667 and 63. ,730. 730. 730. 730. 730. 730. 730. 730. 730. 730. 730. 730. 730. 730. 730. 730. 730
3512,3512,3512,6512,instance_6_5_2,"['Please work out the total of 514 and 93.', 607]",Please work out the total of 514 and 93.,1,607,"Please work out the total of 514 and 93.

Answer: 514 + 93 = 607.",61,514,93,3,2,5,6,2,1,1,,,Please work out the total of 514 and 93. ,607. 607. 607. 607. 607. 607. 607. 607. 607. 607. 607. 607. 607. 607. 607. 607. 607
3513,3513,3513,6513,instance_6_5_20,"['Please work out the total of 1 and 6773.', 6774]",Please work out the total of 1 and 6773.,1,6774,"Please work out the total of 1 and 6773.

Answer: 6774",50,1,6773,1,4,5,6,20,1,1,,,Please work out the total of 1 and 6773. ,6774. 6775. 6776. 6777. 6778. 6779. 6780. 6781. 6782. 6783. 6784. 6785. 6786. 6787.
3514,3514,3514,6514,instance_6_5_21,"['Please work out the total of 6 and 2533.', 2539]",Please work out the total of 6 and 2533.,1,2539,"Please work out the total of 6 and 2533.

Answer: 2539

Explanation:

6 + 2533 = 2539",50,6,2533,1,4,5,6,21,1,1,,,Please work out the total of 6 and 2533. ,2539. 2539. 2539. 2539. 2539. 2539. 2539. 2539. 2539. 2539. 2539. 2539. 2539. 2539.
3515,3515,3515,6515,instance_6_5_22,"['Please work out the total of 809 and 28.', 837]",Please work out the total of 809 and 28.,1,837,"Please work out the total of 809 and 28.

Answer: 837

Explanation:

The total of 809 and 28 is 837.",50,809,28,3,2,5,6,22,1,1,,,Please work out the total of 809 and 28. ,837. 837. 837. 837. 837. 837. 837. 837. 837. 837. 837. 837. 837. 837. 837. 837. 837
3516,3516,3516,6516,instance_6_5_23,"['Please work out the total of 98 and 714.', 812]",Please work out the total of 98 and 714.,1,812,"Please work out the total of 98 and 714.

Answer: 98 + 714 = 812

So, the total of 98 and 714 is 812.",61,98,714,2,3,5,6,23,1,1,,,Please work out the total of 98 and 714. ,812409. 812497. 812584. 812671. 812758. 812845. 812932. 813019. 813106. 813193. 813
3517,3517,3517,6517,instance_6_5_24,"['Please work out the total of 63 and 372.', 435]",Please work out the total of 63 and 372.,1,435,"Please work out the total of 63 and 372.

Answer: 435

So, the total of 63 and 372 is 435.",50,63,372,2,3,5,6,24,1,1,,,Please work out the total of 63 and 372. ,435. 435 37729 37774 37833 37900 37967 38034 38101 38168 38235 38302 38369 38436 38
3518,3518,3518,6518,instance_6_5_25,"['Please work out the total of 3 and 3148.', 3151]",Please work out the total of 3 and 3148.,1,3151,"Please work out the total of 3 and 3148.

Answer: 3 + 3148 = 3151",61,3,3148,1,4,5,6,25,1,1,,,Please work out the total of 3 and 3148. ,3151. 3154. 3157. 3160. 3163. 3166. 3169. 3172. 3175. 3178. 3181. 3184. 3187. 3190.
3519,3519,3519,6519,instance_6_5_26,"['Please work out the total of 68 and 699.', 767]",Please work out the total of 68 and 699.,1,767,"Please work out the total of 68 and 699.

Answer: The total of 68 and 699 is 767.",77,68,699,2,3,5,6,26,1,1,,,Please work out the total of 68 and 699. ,767. 767. 767. 767. 767. 767. 767. 767. 767. 767. 767. 767. 767. 767. 767. 767. 767
3520,3520,3520,6520,instance_6_5_27,"['Please work out the total of 7 and 4053.', 4060]",Please work out the total of 7 and 4053.,0,4060,"Please work out the total of 7 and 4053.

Answer: 4120

Explanation:

7 + 4053 = 4120",-1,7,4053,1,4,5,6,27,1,1,,,Please work out the total of 7 and 4053. ,4060. 4060. 4060. 4060. 4060. 4060. 4060. 4060. 4060. 4060. 4060. 4060. 4060. 4060.
3521,3521,3521,6521,instance_6_5_28,"['Please work out the total of 6 and 4792.', 4798]",Please work out the total of 6 and 4792.,0,4798,"Please work out the total of 6 and 4792.

Answer: 4868

Explanation:

6 + 4792 = 4868",-1,6,4792,1,4,5,6,28,1,1,,,Please work out the total of 6 and 4792. ,4798. 4798. 4798. 4798. 4798. 4798. 4798. 4798. 4798. 4798. 4798. 4798. 4798. 4798.
3522,3522,3522,6522,instance_6_5_29,"['Please work out the total of 31 and 119.', 150]",Please work out the total of 31 and 119.,1,150,"Please work out the total of 31 and 119.

Answer: The total of 31 and 119 is 150.",77,31,119,2,3,5,6,29,1,1,,,Please work out the total of 31 and 119. ,150. 150. 150. 150. 150. 150. 150. 150. 150. 150. 150. 150. 150. 150. 150. 150. 150
3523,3523,3523,6523,instance_6_5_3,"['Please work out the total of 89 and 166.', 255]",Please work out the total of 89 and 166.,1,255,"Please work out the total of 89 and 166.

Answer: The total of 89 and 166 is 255.",77,89,166,2,3,5,6,3,1,1,,,Please work out the total of 89 and 166. ,255. 255 166 19150 19175 19190 19215 19235 19255 19275 19295 19315 19335 19355 1937
3524,3524,3524,6524,instance_6_5_30,"['Please work out the total of 13 and 712.', 725]",Please work out the total of 13 and 712.,1,725,"Please work out the total of 13 and 712.

Answer: 725

Explanation:

13 + 712 = 725",50,13,712,2,3,5,6,30,1,1,,,Please work out the total of 13 and 712. ,725. 725. 725. 725. 725. 725. 725. 725. 725. 725. 725. 725. 725. 725. 725. 725. 725
3525,3525,3525,6525,instance_6_5_31,"['Please work out the total of 3 and 4433.', 4436]",Please work out the total of 3 and 4433.,1,4436,"Please work out the total of 3 and 4433.

Answer: 4466

Explanation:

3 + 4433 = 4436

So, the total of 3 and 4433 is 4436.",81,3,4433,1,4,5,6,31,1,1,selected,,Please work out the total of 3 and 4433. ,4436. 4439. 4442. 4445. 4448. 4451. 4454. 4457. 4460. 4463. 4466. 4469. 4472. 4475.
3526,3526,3526,6526,instance_6_5_32,"['Please work out the total of 8847 and 7.', 8854]",Please work out the total of 8847 and 7.,0,8854,"Please work out the total of 8847 and 7.

Answer: 8924

So, the total of 8847 and 7 is 8924.",-1,8847,7,4,1,5,6,32,1,1,selected,,Please work out the total of 8847 and 7. ,8854. 8861. 8868. 8875. 8882. 8889. 8896. 8903. 8910. 8917. 8924. 8931. 8938. 8945.
3527,3527,3527,6527,instance_6_5_33,"['Please work out the total of 886 and 29.', 915]",Please work out the total of 886 and 29.,1,915,"Please work out the total of 886 and 29.

Answer: 886 + 29 = 915.",61,886,29,3,2,5,6,33,1,1,selected,,Please work out the total of 886 and 29. ,915. 915. 934. 953. 972. 991. 1010. 1029. 1048. 1067. 1086. 1105. 1124. 1143. 1162.
3528,3528,3528,6528,instance_6_5_34,"['Please work out the total of 92 and 446.', 538]",Please work out the total of 92 and 446.,1,538,"Please work out the total of 92 and 446.

Answer: 538

So, the total number of days in 92 weeks and 446 weeks is 538 days.",50,92,446,2,3,5,6,34,1,1,selected,,Please work out the total of 92 and 446. ,538609. 539147. 539696. 540245. 540794. 541343. 541892. 542441. 543090. 543740. 544
3529,3529,3529,6529,instance_6_5_35,"['Please work out the total of 6094 and 1.', 6095]",Please work out the total of 6094 and 1.,1,6095,"Please work out the total of 6094 and 1.

Answer: 6095

So, the total of 6094 and 1 is 6095.",50,6094,1,4,1,5,6,35,1,1,selected,,Please work out the total of 6094 and 1. ,6095. 6096. 6097. 6098. 6099. 6100. 6101. 6102. 6103. 6104. 6105. 6106. 6107. 6108.
3530,3530,3530,6530,instance_6_5_36,"['Please work out the total of 7 and 8871.', 8878]",Please work out the total of 7 and 8871.,0,8878,"Please work out the total of 7 and 8871.

Answer: 8958",-1,7,8871,1,4,5,6,36,1,1,selected,,Please work out the total of 7 and 8871. ,8878. 8885. 8892. 8900. 8907. 8914. 8921. 8928. 8935. 8942. 8949. 8956. 8963. 8970.
3531,3531,3531,6531,instance_6_5_37,"['Please work out the total of 3791 and 7.', 3798]",Please work out the total of 3791 and 7.,0,3798,"Please work out the total of 3791 and 7.

Answer: 3868

So, the total of 3791 and 7 is 3868.",-1,3791,7,4,1,5,6,37,1,1,selected,,Please work out the total of 3791 and 7. ,3798. 3805. 3812. 3819. 3826. 3833. 3840. 3847. 3854. 3861. 3868. 3875. 3882. 3889.
3532,3532,3532,6532,instance_6_5_38,"['Please work out the total of 88 and 255.', 343]",Please work out the total of 88 and 255.,1,343,"Please work out the total of 88 and 255.

Answer: 88 + 255 = 343

So, the total of 88 and 255 is 343.",61,88,255,2,3,5,6,38,1,1,selected,,Please work out the total of 88 and 255. ,343. 343. 343. 343. 343. 343. 343. 343. 343. 343. 343. 343. 343. 343. 343. 343. 343
